area,width,contours,radius,centroid_x,centroid_y,corners,circles,angle,weight_0_2,weight_0_3,weight_0_4,weight_0_5,weight_0_6,weight_1_1,weight_1_2,weight_1_3,weight_1_4,weight_1_5,weight_1_6,weight_2_1,weight_2_2,weight_2_3,weight_2_4,weight_2_5,weight_2_6,weight_3_1,weight_3_2,weight_3_3,weight_3_4,weight_3_5,weight_3_6,weight_4_1,weight_4_2,weight_4_3,weight_4_4,weight_4_5,weight_4_6,weight_5_1,weight_5_2,weight_5_3,weight_5_4,weight_5_5,weight_5_6,weight_6_1,weight_6_2,weight_6_3,weight_6_4,weight_6_5,weight_6_6,weight_7_2,weight_7_3,weight_7_4,weight_7_5,weight_7_6,weight_7_7,num_holes,label
212.5,17.0,43.0,9.18391583567,15.5396078431,14.9843137255,22.0,0.0,83.6598081589,0.0,13.0,15.0,0.0,0.0,0.0,0.0,16.0,14.0,0.0,0.0,0.0,15.0,16.0,11.0,0.0,0.0,0.0,9.0,16.0,12.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,0.0,0.0,15.0,16.0,15.0,0.0,0.0,0.0,1
269.5,19.0,45.0,10.5601972445,16.5442176871,19.0649350649,20.0,4.0,90.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0,8.0,15.0,0.0,0.0,0.0,0.0,11.0,12.0,0.0,0.0,0.0,0.0,12.0,11.0,6.0,6.0,0.0,0.0,12.0,16.0,16.0,16.0,10.0,0.0,8.0,16.0,0.0,11.0,16.0,0.0,6.0,12.0,15.0,10.0,0.0,1.0,6
326.0,21.0,43.0,10.3690992413,16.4478527607,15.5224948875,16.0,4.0,90.0,12.0,16.0,16.0,8.0,0.0,8.0,16.0,14.0,16.0,12.0,0.0,8.0,13.0,0.0,16.0,11.0,0.0,0.0,0.0,8.0,16.0,11.0,0.0,0.0,0.0,0.0,13.0,16.0,6.0,0.0,0.0,0.0,0.0,14.0,12.0,8.0,16.0,11.0,9.0,15.0,12.0,11.0,16.0,16.0,15.0,0.0,0.0,0.0,3
422.5,20.0,42.0,11.8841469841,15.4650887574,16.0437869822,29.0,3.0,90.0,0.0,13.0,9.0,0.0,0.0,0.0,14.0,11.0,12.0,6.0,0.0,6.0,16.0,0.0,0.0,16.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,8.0,12.0,0.0,0.0,8.0,7.0,0.0,16.0,0.0,0.0,9.0,8.0,0.0,12.0,0.0,6.0,16.0,0.0,0.0,16.0,14.0,0.0,0.0,0.0,1.0,0
215.0,18.0,46.0,9.22066606091,14.6705426357,14.7131782946,19.0,1.0,72.8972702026,0.0,0.0,11.0,0.0,0.0,0.0,7.0,16.0,12.0,0.0,0.0,0.0,16.0,0.0,9.0,11.0,0.0,0.0,16.0,13.0,16.0,14.0,0.0,0.0,7.0,16.0,13.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,2.0,8
219.0,21.0,53.0,10.0575272126,15.3302891933,17.2435312024,29.0,2.0,75.9637556076,0.0,7.0,12.0,6.0,0.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,8.0,13.0,0.0,0.0,0.0,0.0,14.0,13.0,8.0,0.0,0.0,0.0,16.0,14.0,12.0,0.0,0.0,0.0,15.0,0.0,0.0,6.0,6.0,0.0,11.0,13.0,7.0,0.0,14.0,0.0,7.0,12.0,12.0,12.0,0.0,1.0,6
282.0,18.0,32.0,9.85346919456,15.8333333333,16.2358156028,16.0,0.0,82.8749833107,0.0,8.0,12.0,0.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,6.0,16.0,16.0,16.0,10.0,0.0,0.0,0.0,8.0,16.0,12.0,0.0,0.0,0.0,15.0,16.0,14.0,0.0,0.0,8.0,12.0,9.0,0.0,0.0,0.0,1
215.0,21.0,46.0,8.61868434111,15.7162790698,16.5790697674,28.0,1.0,-60.255115509,0.0,0.0,9.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,13.0,0.0,8.0,8.0,0.0,10.0,8.0,0.0,15.0,0.0,6.0,16.0,15.0,16.0,16.0,0.0,12.0,15.0,12.0,15.0,14.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,4
305.0,21.0,44.0,10.6308026937,15.7092896175,19.150273224,29.0,4.0,68.198589325,0.0,11.0,13.0,0.0,0.0,0.0,11.0,15.0,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,12.0,10.0,0.0,0.0,16.0,15.0,11.0,12.0,14.0,0.0,14.0,12.0,7.0,11.0,16.0,0.0,11.0,16.0,14.0,6.0,0.0,1.0,6
273.0,20.0,44.0,10.9184794403,14.9334554335,19.184981685,27.0,4.0,79.2157020569,0.0,14.0,15.0,6.0,0.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,7.0,12.0,10.0,15.0,7.0,0.0,0.0,16.0,15.0,0.0,11.0,6.0,0.0,13.0,15.0,13.0,11.0,8.0,0.0,14.0,16.0,11.0,0.0,0.0,1.0,6
223.5,19.0,41.0,11.3097198368,17.82699478,14.6167039523,21.0,0.0,87.709389925,8.0,9.0,12.0,10.0,0.0,0.0,11.0,9.0,13.0,16.0,0.0,0.0,0.0,0.0,15.0,14.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,15.0,13.0,0.0,0.0,0.0,0.0,6.0,16.0,8.0,0.0,0.0,6.0,15.0,14.0,0.0,12.0,11.0,7.0,0.0,0.0,0.0,0.0,3
271.5,20.0,43.0,10.7963558892,16.9349294045,11.3652547575,29.0,3.0,90.0,0.0,9.0,15.0,13.0,0.0,0.0,10.0,12.0,0.0,11.0,8.0,0.0,15.0,0.0,6.0,15.0,6.0,0.0,16.0,14.0,12.0,15.0,7.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,9
233.0,19.0,58.0,10.2928600813,17.2589413448,13.9470672389,26.0,3.0,90.0,8.0,12.0,12.0,10.0,0.0,0.0,16.0,12.0,9.0,15.0,8.0,0.0,6.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,8.0,7.0,8.0,16.0,0.0,6.0,12.0,11.0,6.0,0.0,0.0,0.0,3
279.0,19.0,49.0,8.79873474743,16.7031063321,13.1577060932,20.0,1.0,85.6012945175,0.0,13.0,16.0,15.0,0.0,0.0,16.0,16.0,15.0,16.0,0.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,12.0,16.0,16.0,0.0,0.0,8.0,16.0,16.0,16.0,6.0,0.0,0.0,13.0,15.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,7
394.0,20.0,41.0,10.8832520364,16.4720812183,14.0253807107,22.0,2.0,90.0,0.0,12.0,15.0,9.0,0.0,0.0,16.0,13.0,9.0,14.0,10.0,0.0,16.0,8.0,0.0,11.0,10.0,0.0,16.0,16.0,14.0,16.0,0.0,0.0,0.0,12.0,16.0,15.0,0.0,0.0,0.0,11.0,16.0,16.0,0.0,0.0,7.0,16.0,16.0,14.0,0.0,0.0,15.0,13.0,0.0,0.0,0.0,1.0,8
195.0,15.0,38.0,8.67888457927,14.0786324786,14.8974358974,23.0,0.0,90.0,11.0,16.0,6.0,0.0,0.0,0.0,16.0,15.0,16.0,0.0,0.0,0.0,7.0,0.0,16.0,0.0,0.0,0.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,14.0,9.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,9.0,12.0,12.0,8.0,0.0,0.0,0.0,2
290.0,18.0,38.0,10.3584415655,15.0603448276,18.1212643678,21.0,3.0,90.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,12.0,0.0,0.0,16.0,14.0,9.0,14.0,0.0,0.0,12.0,14.0,6.0,16.0,0.0,0.0,8.0,12.0,9.0,0.0,0.0,1.0,6
304.5,19.0,37.0,9.22400396867,16.3103448276,15.7060755337,18.0,2.0,90.0,0.0,11.0,14.0,11.0,0.0,0.0,13.0,16.0,9.0,0.0,0.0,0.0,16.0,9.0,0.0,8.0,6.0,0.0,13.0,16.0,15.0,16.0,6.0,0.0,0.0,13.0,16.0,13.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,0.0,16.0,16.0,14.0,0.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0,8
206.5,19.0,51.0,9.94433583182,14.4390637611,17.5310734463,25.0,0.0,90.0,11.0,9.0,0.0,0.0,0.0,0.0,14.0,13.0,12.0,0.0,0.0,0.0,8.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,15.0,6.0,0.0,0.0,0.0,16.0,16.0,15.0,10.0,0.0,11.0,7.0,8.0,11.0,6.0,0.0,0.0,2
456.0,19.0,28.0,12.9993941901,15.8475877193,15.5533625731,26.0,3.0,90.0,0.0,13.0,16.0,7.0,0.0,0.0,15.0,13.0,16.0,15.0,0.0,0.0,13.0,0.0,0.0,14.0,0.0,0.0,9.0,0.0,0.0,8.0,6.0,0.0,11.0,0.0,0.0,8.0,8.0,0.0,13.0,0.0,0.0,8.0,8.0,0.0,14.0,12.0,6.0,16.0,0.0,0.0,16.0,15.0,0.0,0.0,0.0,1.0,0
271.0,18.0,52.0,8.74778126456,16.6414514145,14.4083640836,23.0,0.0,90.0,0.0,14.0,16.0,15.0,0.0,0.0,11.0,14.0,11.0,16.0,0.0,0.0,0.0,0.0,8.0,15.0,0.0,0.0,0.0,0.0,15.0,11.0,0.0,0.0,11.0,16.0,16.0,14.0,6.0,0.0,12.0,16.0,16.0,13.0,0.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,7
259.0,20.0,48.0,10.6903037099,15.416988417,14.5012870013,22.0,2.0,87.5104472637,11.0,11.0,11.0,12.0,0.0,8.0,16.0,9.0,8.0,8.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,14.0,6.0,0.0,0.0,11.0,8.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,8.0,15.0,6.0,14.0,12.0,12.0,6.0,0.0,0.0,0.0,5
200.5,17.0,52.0,9.68218798398,17.3732335827,13.4571903574,24.0,3.0,90.0,7.0,13.0,16.0,9.0,0.0,0.0,11.0,8.0,9.0,16.0,0.0,0.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,13.0,16.0,0.0,0.0,0.0,0.0,10.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,7.0,14.0,7.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,3
266.5,15.0,36.0,9.98033155881,15.789243277,15.7929956223,23.0,0.0,90.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,12.0,16.0,11.0,0.0,0.0,0.0,15.0,16.0,9.0,0.0,0.0,0.0,16.0,16.0,6.0,0.0,0.0,15.0,16.0,16.0,0.0,0.0,0.0,14.0,16.0,16.0,0.0,0.0,0.0,0.0,14.0,16.0,8.0,0.0,0.0,6.0,14.0,9.0,0.0,0.0,0.0,1
353.0,21.0,42.0,11.1626424865,16.0089707271,13.8885741265,28.0,2.0,79.3803453445,9.0,15.0,7.0,0.0,0.0,0.0,16.0,7.0,11.0,14.0,0.0,8.0,10.0,0.0,8.0,16.0,0.0,6.0,12.0,0.0,0.0,16.0,0.0,0.0,12.0,13.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,0.0,0.0,0.0,0.0,13.0,11.0,6.0,16.0,12.0,8.0,0.0,0.0,1.0,9
261.5,21.0,44.0,9.13388717523,14.9203314213,15.034416826,24.0,2.0,80.1341934204,6.0,15.0,16.0,0.0,0.0,0.0,16.0,13.0,15.0,11.0,0.0,8.0,12.0,0.0,16.0,9.0,0.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,11.0,13.0,0.0,0.0,0.0,0.0,12.0,14.0,8.0,8.0,0.0,0.0,16.0,16.0,16.0,11.0,0.0,0.0,2
206.0,19.0,55.0,8.42788336248,13.8284789644,18.0234627832,22.0,0.0,-63.4349517822,0.0,0.0,15.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,0.0,0.0,0.0,15.0,6.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,16.0,0.0,11.0,7.0,0.0,13.0,14.0,10.0,16.0,8.0,0.0,6.0,12.0,15.0,16.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,4
238.0,17.0,40.0,10.1395301094,15.837535014,19.2668067227,24.0,1.0,90.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,12.0,11.0,12.0,0.0,0.0,0.0,12.0,16.0,10.0,15.0,0.0,0.0,6.0,12.0,0.0,10.0,8.0,0.0,9.0,12.0,15.0,0.0,0.0,1.0,6
241.5,20.0,47.0,10.8092453945,16.7998619738,13.8578329883,24.0,2.0,81.0273733139,9.0,16.0,11.0,0.0,0.0,0.0,16.0,16.0,16.0,7.0,0.0,0.0,16.0,16.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,13.0,11.0,0.0,0.0,0.0,11.0,16.0,0.0,0.0,12.0,12.0,6.0,0.0,0.0,0.0,9
259.0,20.0,40.0,9.81972950803,17.5540540541,12.3236808237,21.0,1.0,90.0,0.0,12.0,15.0,16.0,16.0,0.0,10.0,16.0,13.0,12.0,11.0,0.0,10.0,16.0,11.0,0.0,0.0,0.0,0.0,13.0,16.0,15.0,0.0,0.0,0.0,0.0,13.0,16.0,0.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,15.0,7.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,0.0,5
278.0,20.0,45.0,10.6501506405,15.4214628297,15.873501199,18.0,2.0,87.709389925,12.0,10.0,0.0,0.0,0.0,0.0,12.0,16.0,16.0,6.0,0.0,0.0,0.0,13.0,16.0,0.0,0.0,0.0,8.0,16.0,13.0,0.0,0.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0,0.0,6.0,16.0,15.0,0.0,0.0,8.0,9.0,15.0,16.0,0.0,15.0,14.0,8.0,0.0,0.0,0.0,0.0,3
239.5,21.0,51.0,9.44583338699,15.9652052888,16.6805845511,29.0,3.0,53.9726295471,0.0,6.0,15.0,0.0,0.0,0.0,0.0,15.0,11.0,0.0,0.0,0.0,8.0,15.0,0.0,0.0,0.0,7.0,16.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,13.0,15.0,12.0,0.0,6.0,10.0,16.0,16.0,8.0,0.0,0.0,0.0,16.0,10.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,4
275.0,19.0,42.0,9.8133963017,15.8824242424,11.1163636364,28.0,2.0,90.0,0.0,11.0,16.0,11.0,0.0,0.0,15.0,7.0,0.0,14.0,0.0,8.0,13.0,0.0,14.0,16.0,0.0,0.0,15.0,16.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,9
451.5,20.0,31.0,12.5651922264,15.6917681801,15.9342930971,29.0,2.0,90.0,0.0,13.0,16.0,0.0,0.0,0.0,12.0,12.0,10.0,13.0,0.0,0.0,16.0,0.0,0.0,15.0,0.0,0.0,16.0,0.0,0.0,8.0,8.0,8.0,12.0,0.0,0.0,8.0,8.0,0.0,15.0,0.0,0.0,9.0,8.0,0.0,15.0,11.0,8.0,16.0,0.0,0.0,15.0,14.0,0.0,0.0,0.0,1.0,0
337.0,18.0,37.0,10.4718523345,14.1350148368,14.7537091988,27.0,2.0,90.0,7.0,16.0,13.0,0.0,0.0,0.0,16.0,12.0,13.0,11.0,0.0,12.0,15.0,0.0,15.0,8.0,0.0,0.0,15.0,16.0,14.0,0.0,0.0,0.0,9.0,16.0,13.0,0.0,0.0,0.0,12.0,10.0,14.0,0.0,0.0,0.0,12.0,0.0,12.0,6.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,2.0,8
212.0,20.0,47.0,8.70710249035,15.9787735849,13.0322327044,24.0,3.0,85.2363581657,10.0,16.0,16.0,9.0,0.0,0.0,12.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,13.0,16.0,16.0,9.0,0.0,11.0,16.0,11.0,10.0,8.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,7
355.5,16.0,30.0,11.9950369688,15.7046413502,15.7187060478,15.0,0.0,90.0,7.0,12.0,10.0,0.0,0.0,0.0,14.0,16.0,16.0,12.0,0.0,0.0,12.0,16.0,16.0,12.0,0.0,0.0,7.0,16.0,16.0,14.0,0.0,0.0,0.0,16.0,16.0,13.0,0.0,0.0,7.0,16.0,16.0,12.0,0.0,0.0,14.0,16.0,16.0,15.0,0.0,8.0,12.0,10.0,8.0,0.0,0.0,0.0,1
218.0,18.0,54.0,9.38438596047,16.9036697248,15.1032110092,22.0,1.0,87.709389925,12.0,16.0,15.0,8.0,0.0,0.0,7.0,0.0,10.0,16.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,10.0,16.0,0.0,12.0,12.0,12.0,8.0,0.0,0.0,0.0,3
250.5,21.0,51.0,9.08291349893,14.9481037924,15.872920825,26.0,1.0,-66.0375137329,0.0,12.0,15.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,14.0,10.0,0.0,0.0,0.0,10.0,14.0,0.0,0.0,15.0,7.0,11.0,15.0,15.0,16.0,16.0,0.0,0.0,7.0,9.0,16.0,12.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,4
252.0,21.0,45.0,9.68060463726,18.171957672,17.7321428571,21.0,1.0,87.5104472637,0.0,16.0,14.0,0.0,0.0,0.0,8.0,15.0,10.0,11.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,13.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,13.0,0.0,16.0,12.0,8.0,9.0,12.0,0.0,2
245.5,22.0,49.0,9.04336127464,15.8370672098,17.1765105227,30.0,0.0,-63.4349517822,0.0,0.0,16.0,0.0,0.0,0.0,0.0,9.0,15.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,13.0,11.0,0.0,11.0,11.0,6.0,15.0,0.0,0.0,16.0,7.0,12.0,15.0,12.0,15.0,16.0,0.0,0.0,8.0,8.0,14.0,11.0,0.0,0.0,0.0,15.0,6.0,0.0,0.0,0.0,4
271.0,24.0,55.0,9.72829660787,15.6955719557,16.9440344403,27.0,2.0,72.6459770203,6.0,15.0,10.0,0.0,0.0,0.0,16.0,15.0,15.0,0.0,0.0,8.0,11.0,0.0,12.0,0.0,0.0,11.0,9.0,0.0,15.0,0.0,0.0,0.0,6.0,0.0,13.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,15.0,15.0,7.0,16.0,14.0,11.0,12.0,0.0,0.0,2
446.5,19.0,29.0,12.7513361327,15.6980216499,15.662560657,24.0,2.0,90.0,6.0,15.0,11.0,0.0,0.0,0.0,14.0,16.0,16.0,14.0,0.0,0.0,16.0,0.0,8.0,16.0,0.0,0.0,16.0,0.0,0.0,13.0,7.0,0.0,13.0,0.0,0.0,12.0,8.0,0.0,16.0,0.0,0.0,14.0,8.0,0.0,14.0,10.0,10.0,15.0,0.0,0.0,13.0,16.0,8.0,0.0,0.0,1.0,0
313.0,20.0,45.0,10.8081971286,16.3365282215,18.0665601704,23.0,2.0,90.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,12.0,16.0,7.0,0.0,0.0,0.0,14.0,13.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,0.0,13.0,16.0,15.0,13.0,15.0,0.0,8.0,16.0,11.0,14.0,16.0,0.0,0.0,11.0,12.0,7.0,0.0,1.0,6
269.0,23.0,44.0,9.4822030594,15.3977695167,17.2112763321,28.0,2.0,84.559668541,14.0,12.0,0.0,0.0,0.0,6.0,16.0,16.0,13.0,0.0,0.0,6.0,14.0,0.0,16.0,0.0,0.0,0.0,11.0,0.0,14.0,6.0,0.0,0.0,0.0,0.0,15.0,8.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,12.0,16.0,16.0,12.0,8.0,15.0,16.0,16.0,16.0,16.0,0.0,0.0,2
223.0,18.0,36.0,9.49360269192,15.1195814649,14.8288490284,19.0,0.0,83.6598081589,0.0,8.0,16.0,0.0,0.0,0.0,0.0,15.0,16.0,0.0,0.0,0.0,16.0,16.0,13.0,0.0,0.0,0.0,8.0,16.0,14.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,0.0,0.0,12.0,15.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,6.0,16.0,15.0,0.0,0.0,0.0,1
221.0,19.0,30.0,10.0631724517,17.9539969834,15.0196078431,19.0,0.0,87.5104470253,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,14.0,15.0,0.0,0.0,7.0,11.0,16.0,12.0,0.0,6.0,15.0,12.0,16.0,12.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,0.0,0.0,13.0,15.0,0.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,1
220.0,17.0,33.0,9.29201023662,16.3659090909,15.5871212121,21.0,0.0,87.5104470253,0.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,8.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,6.0,16.0,12.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,0.0,1
278.5,20.0,65.0,9.41527122883,13.7079593058,16.2357869539,27.0,3.0,-76.7594833374,7.0,16.0,7.0,0.0,0.0,0.0,16.0,9.0,8.0,8.0,0.0,11.0,10.0,0.0,10.0,14.0,0.0,6.0,14.0,7.0,14.0,7.0,0.0,0.0,11.0,16.0,12.0,0.0,0.0,0.0,12.0,12.0,15.0,0.0,0.0,0.0,16.0,7.0,14.0,0.0,0.0,8.0,16.0,10.0,0.0,0.0,0.0,1.0,8
270.0,21.0,57.0,8.98139876786,16.6759259259,14.0481481481,35.0,2.0,-63.4349517822,0.0,11.0,12.0,0.0,0.0,0.0,0.0,15.0,8.0,11.0,12.0,0.0,9.0,15.0,0.0,16.0,7.0,0.0,16.0,13.0,12.0,16.0,8.0,7.0,16.0,16.0,16.0,15.0,7.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,7.0,13.0,0.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,4
244.0,22.0,52.0,9.34927015658,15.6489071038,15.7616120219,22.0,3.0,73.610458374,6.0,12.0,10.0,0.0,0.0,0.0,16.0,11.0,14.0,6.0,0.0,9.0,11.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,13.0,15.0,0.0,0.0,0.0,8.0,16.0,15.0,16.0,11.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,2
367.0,19.0,37.0,11.29685371,15.7125340599,14.987284287,27.0,3.0,90.0,0.0,9.0,12.0,0.0,0.0,0.0,16.0,15.0,13.0,10.0,0.0,0.0,15.0,0.0,0.0,13.0,12.0,0.0,15.0,12.0,11.0,16.0,0.0,0.0,0.0,16.0,16.0,9.0,0.0,0.0,11.0,16.0,16.0,7.0,0.0,0.0,15.0,16.0,16.0,8.0,0.0,0.0,13.0,15.0,0.0,0.0,0.0,1.0,8
276.5,22.0,38.0,9.36286534006,14.8444846293,17.707655214,19.0,1.0,85.2363581657,15.0,16.0,0.0,0.0,0.0,11.0,16.0,15.0,12.0,0.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,0.0,9.0,16.0,9.0,8.0,0.0,0.0,16.0,16.0,16.0,16.0,11.0,16.0,16.0,13.0,8.0,0.0,0.0,0.0,2
308.5,21.0,30.0,10.8742166584,14.5505132361,11.133441383,23.0,2.0,90.0,9.0,16.0,16.0,14.0,0.0,11.0,16.0,7.0,0.0,16.0,0.0,16.0,14.0,10.0,16.0,16.0,0.0,0.0,8.0,10.0,16.0,13.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0,9
247.0,19.0,53.0,9.22678228153,16.4979757085,14.9062078273,26.0,5.0,90.0,16.0,14.0,10.0,0.0,0.0,0.0,8.0,8.0,11.0,16.0,0.0,0.0,0.0,6.0,12.0,11.0,0.0,0.0,12.0,16.0,16.0,6.0,0.0,0.0,0.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,0.0,8.0,9.0,14.0,13.0,0.0,16.0,12.0,9.0,0.0,0.0,0.0,0.0,3
433.5,20.0,34.0,11.8028874518,15.8758169935,16.5617070358,32.0,3.0,90.0,0.0,15.0,8.0,0.0,0.0,0.0,9.0,14.0,16.0,6.0,0.0,0.0,15.0,8.0,0.0,14.0,0.0,0.0,16.0,0.0,0.0,9.0,7.0,8.0,12.0,0.0,0.0,7.0,8.0,0.0,14.0,0.0,0.0,8.0,8.0,0.0,15.0,15.0,12.0,15.0,7.0,0.0,14.0,15.0,9.0,0.0,0.0,1.0,0
