,area,contours,radius,hull_radius,centroid_x,centroid_y,weight_0_0,weight_0_1,weight_0_2,weight_0_3,weight_1_0,weight_1_1,weight_1_2,weight_1_3,weight_2_0,weight_2_1,weight_2_2,weight_2_3,weight_3_0,weight_3_1,weight_3_2,weight_3_3,num_holes,label
574,319.5,47,11.0830037386,13.9567746481,17.0928534168,14.673448096,0.0,48.0,43.0,0.0,0.0,31.0,41.0,1.0,0.0,16.0,40.0,16.0,0.0,37.0,53.0,13.0,1,9
575,368.5,29,11.6497915692,13.831047331,15.7485300769,14.6110357304,0.0,50.0,57.0,0.0,0.0,55.0,64.0,3.0,0.0,56.0,59.0,5.0,1.0,55.0,22.0,0.0,0,1
576,212.0,51,8.4499759906,14.2891992223,15.2948113208,11.7161949686,1.0,60.0,60.0,14.0,0.0,15.0,41.0,0.0,0.0,35.0,8.0,0.0,0.0,50.0,0.0,0.0,0,7
577,236.5,50,10.9682982379,14.8220616551,16.9041578576,16.8188865398,6.0,51.0,29.0,0.0,9.0,13.0,40.0,0.0,0.0,0.0,40.0,0.0,0.0,43.0,60.0,31.0,0,2
578,222.0,55,9.86645120851,14.7176455913,14.3911411411,17.524024024,10.0,55.0,9.0,0.0,10.0,12.0,30.0,0.0,0.0,25.0,12.0,0.0,1.0,61.0,53.0,20.0,0,2
579,205.0,54,9.90797393333,13.8205150693,14.8967479675,14.4544715447,0.0,47.0,43.0,0.0,0.0,54.0,17.0,0.0,0.0,16.0,29.0,0.0,0.0,40.0,40.0,0.0,0,5
580,225.5,33,10.2675362317,13.8010820575,16.830007391,15.2025129342,0.0,3.0,50.0,0.0,6.0,42.0,52.0,0.0,4.0,19.0,41.0,0.0,0.0,4.0,52.0,8.0,0,1
581,244.5,68,9.96667779235,13.4800236191,14.7593728698,17.8861622359,0.0,19.0,23.0,0.0,1.0,39.0,11.0,21.0,25.0,41.0,47.0,9.0,13.0,29.0,36.0,0.0,0,4
582,317.0,53,11.3240006102,13.7391533612,16.3280757098,14.0357518402,0.0,43.0,44.0,1.0,1.0,46.0,52.0,12.0,5.0,2.0,31.0,12.0,8.0,46.0,41.0,1.0,1,9
583,251.0,45,9.40340118658,13.5915167697,13.6885790173,14.2642762284,5.0,59.0,48.0,2.0,13.0,52.0,12.0,0.0,1.0,18.0,35.0,0.0,0.0,55.0,28.0,0.0,0,5
584,215.0,37,8.89075181004,12.6080556464,17.307751938,14.0976744186,0.0,3.0,52.0,0.0,4.0,43.0,61.0,0.0,5.0,12.0,45.0,0.0,0.0,0.0,42.0,0.0,0,1
585,218.5,60,9.77950754158,13.6904784968,16.7368421053,16.1075514874,0.0,42.0,34.0,0.0,0.0,21.0,37.0,0.0,0.0,7.0,47.0,8.0,0.0,43.0,45.0,3.0,0,3
586,232.0,47,11.13079647,14.6306446911,15.7334770115,16.345545977,12.0,56.0,18.0,0.0,3.0,21.0,24.0,0.0,0.0,14.0,46.0,5.0,3.0,46.0,51.0,11.0,0,3
587,427.5,34,11.9551612769,12.8584740383,15.1734892788,15.5828460039,0.0,51.0,34.0,0.0,4.0,33.0,16.0,11.0,15.0,16.0,25.0,12.0,2.0,51.0,29.0,0.0,1,0
588,283.0,44,9.46557599349,12.6706103,16.3739693757,15.3297997644,0.0,38.0,22.0,0.0,9.0,64.0,44.0,11.0,0.0,14.0,61.0,8.0,0.0,17.0,54.0,0.0,0,4
589,270.5,61,10.3045384779,15.4788429677,16.5539125077,16.1115218731,1.0,50.0,47.0,5.0,0.0,20.0,44.0,2.0,0.0,18.0,45.0,3.0,7.0,57.0,55.0,6.0,0,3
590,416.0,31,11.9249146338,13.2629516419,15.3758012821,15.9703525641,0.0,46.0,36.0,0.0,6.0,37.0,44.0,4.0,8.0,33.0,30.0,5.0,1.0,42.0,46.0,3.0,1,0
591,421.5,33,11.9432203905,12.7673009341,14.5666271253,15.7469355476,4.0,52.0,28.0,0.0,15.0,26.0,49.0,5.0,15.0,19.0,46.0,3.0,0.0,47.0,40.0,0.0,1,0
592,370.0,38,10.9108956964,13.6045444164,14.9189189189,15.5765765766,2.0,42.0,39.0,0.0,10.0,22.0,30.0,0.0,3.0,50.0,33.0,1.0,0.0,35.0,39.0,10.0,2,8
593,266.5,43,10.6264555152,14.9241793217,17.181988743,12.4721701063,0.0,50.0,62.0,39.0,0.0,41.0,23.0,0.0,0.0,9.0,57.0,1.0,0.0,32.0,25.0,0.0,0,5
594,257.0,30,10.9552337116,13.7103094971,17.6465629053,13.9241245136,0.0,21.0,62.0,1.0,5.0,36.0,61.0,0.0,0.0,8.0,57.0,0.0,0.0,6.0,54.0,6.0,0,1
595,203.5,45,9.26905157681,14.1179689456,14.3243243243,15.9721539722,2.0,55.0,27.0,0.0,3.0,20.0,24.0,0.0,0.0,35.0,6.0,0.0,0.0,54.0,40.0,3.0,0,2
596,339.5,35,11.0749205664,14.5187985191,13.9224349534,16.1148748159,0.0,51.0,36.0,0.0,4.0,64.0,34.0,0.0,2.0,64.0,35.0,0.0,4.0,59.0,50.0,0.0,0,1
597,261.5,61,9.4541757672,14.1433736361,15.0548119822,14.7743785851,13.0,51.0,40.0,3.0,13.0,51.0,22.0,0.0,0.0,1.0,39.0,13.0,0.0,50.0,42.0,1.0,0,5
598,230.0,46,11.2653696642,14.2789547025,17.9514492754,15.3376811594,7.0,40.0,58.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,41.0,9.0,0.0,36.0,55.0,6.0,0,3
599,323.0,41,11.4247007393,13.2126398204,15.8482972136,18.8173374613,0.0,33.0,21.0,0.0,0.0,49.0,5.0,0.0,7.0,53.0,42.0,18.0,0.0,35.0,49.0,16.0,1,6
600,226.0,49,9.82178425595,14.3591701016,14.6806784661,17.6983775811,1.0,55.0,25.0,0.0,0.0,3.0,34.0,0.0,1.0,34.0,23.0,0.0,8.0,54.0,50.0,12.0,0,2
601,329.5,37,11.4507554593,14.0487429563,16.9413252403,13.4719271624,3.0,56.0,47.0,0.0,5.0,44.0,52.0,5.0,0.0,9.0,35.0,16.0,0.0,28.0,51.0,16.0,1,9
602,248.5,44,11.8751017966,14.081501238,16.7303822938,12.7746478873,3.0,44.0,36.0,0.0,3.0,38.0,47.0,1.0,0.0,0.0,10.0,15.0,0.0,22.0,42.0,19.0,1,9
603,272.5,47,10.1065923579,13.2773126703,16.4880733945,14.4428134557,0.0,40.0,50.0,11.0,16.0,52.0,24.0,1.0,1.0,17.0,49.0,17.0,0.0,18.0,50.0,5.0,0,5
604,334.0,42,10.9869434497,13.7891986952,15.3847305389,15.5144710579,3.0,28.0,35.0,0.0,4.0,41.0,43.0,0.0,0.0,41.0,32.0,0.0,0.0,42.0,50.0,1.0,2,8
605,443.0,33,12.1943228443,12.9095564039,15.5895410083,15.9996237773,2.0,48.0,31.0,0.0,16.0,40.0,29.0,7.0,8.0,30.0,17.0,18.0,0.0,38.0,50.0,6.0,1,0
606,285.5,47,9.8159279195,13.4154800069,15.0274372446,13.9789842382,8.0,55.0,49.0,0.0,1.0,22.0,52.0,1.0,4.0,60.0,39.0,13.0,0.0,51.0,0.0,0.0,0,7
607,316.0,51,10.6445370602,12.6210556802,15.5933544304,18.0801687764,0.0,35.0,27.0,0.0,6.0,52.0,13.0,0.0,3.0,35.0,32.0,14.0,0.0,27.0,44.0,11.0,1,6
608,292.0,35,10.7827426015,13.3312871932,14.9023972603,15.4332191781,0.0,46.0,36.0,0.0,0.0,56.0,40.0,0.0,0.0,44.0,39.0,0.0,0.0,49.0,36.0,0.0,0,1
609,440.0,38,12.2400423239,12.8508392927,15.8587121212,15.3981060606,2.0,44.0,50.0,0.0,10.0,22.0,17.0,10.0,5.0,21.0,19.0,14.0,0.0,34.0,44.0,2.0,1,0
610,192.5,41,10.7903573975,15.5063953732,15.5281385281,14.4848484848,1.0,53.0,38.0,1.0,0.0,40.0,25.0,0.0,0.0,11.0,32.0,0.0,2.0,37.0,43.0,0.0,0,5
611,273.5,46,11.0025539167,15.1445943834,18.5685557587,15.5411334552,4.0,57.0,50.0,4.0,0.0,6.0,52.0,6.0,0.0,5.0,38.0,22.0,2.0,40.0,49.0,29.0,0,3
612,218.5,48,9.35631807865,14.6828076995,13.6765827613,17.9549961861,11.0,54.0,2.0,0.0,10.0,31.0,11.0,0.0,0.0,38.0,2.0,0.0,4.0,59.0,56.0,18.0,0,2
613,246.0,54,10.4848323429,14.4251926986,15.6829268293,15.4891598916,8.0,46.0,38.0,0.0,13.0,47.0,27.0,0.0,1.0,4.0,37.0,14.0,1.0,39.0,49.0,8.0,0,5
614,229.0,48,9.7981435736,13.2146836056,17.2874818049,12.3828238719,0.0,44.0,52.0,12.0,0.0,24.0,56.0,20.0,0.0,24.0,25.0,0.0,0.0,39.0,1.0,0.0,0,7
615,235.5,45,10.1548538071,15.4541348356,13.9688605803,17.6093418259,13.0,56.0,0.0,0.0,8.0,40.0,14.0,0.0,0.0,32.0,5.0,0.0,4.0,61.0,56.0,23.0,0,2
616,324.5,36,10.991639532,13.2368957824,16.4406779661,13.7318952234,0.0,15.0,59.0,9.0,11.0,59.0,61.0,4.0,11.0,40.0,57.0,11.0,0.0,0.0,43.0,0.0,0,4
617,262.5,39,11.696003457,13.044768114,16.1606349206,20.2349206349,0.0,38.0,1.0,0.0,0.0,40.0,0.0,0.0,1.0,54.0,29.0,13.0,0.0,34.0,36.0,33.0,1,6
618,287.0,47,11.1732973892,12.4889209634,16.1004645761,19.6045296167,0.0,34.0,4.0,0.0,0.0,38.0,4.0,0.0,1.0,59.0,52.0,19.0,0.0,36.0,54.0,14.0,1,6
619,275.5,56,10.8270793244,14.2221523612,15.6037507562,14.2928009679,2.0,53.0,48.0,10.0,13.0,55.0,37.0,2.0,0.0,5.0,33.0,12.0,3.0,47.0,39.0,2.0,0,5
620,287.5,52,10.2180614574,14.0400066005,16.324057971,15.3350724638,10.0,54.0,38.0,0.0,7.0,19.0,47.0,0.0,0.0,23.0,50.0,19.0,0.0,45.0,49.0,5.0,0,3
621,296.5,39,10.2613166838,13.0689884768,15.9713322091,19.4907251265,0.0,36.0,7.0,0.0,0.0,48.0,3.0,0.0,1.0,58.0,39.0,13.0,0.0,41.0,44.0,18.0,1,6
622,304.5,47,10.4844682416,12.69041175,15.5763546798,13.0935960591,9.0,43.0,24.0,0.0,14.0,46.0,53.0,11.0,0.0,7.0,41.0,11.0,0.0,32.0,31.0,0.0,1,9
623,288.5,54,10.0791108669,13.914115548,16.6678220682,15.0017331023,7.0,57.0,42.0,0.0,9.0,24.0,56.0,2.0,0.0,10.0,33.0,22.0,0.0,50.0,52.0,6.0,0,3
624,234.5,29,10.2072674698,12.5364796552,13.1044776119,14.3589196873,0.0,47.0,30.0,0.0,0.0,64.0,16.0,0.0,0.0,59.0,8.0,0.0,0.0,44.0,14.0,0.0,0,1
625,269.0,47,9.94627663309,15.0211596679,13.385377943,17.1096654275,14.0,62.0,6.0,0.0,17.0,32.0,22.0,0.0,0.0,44.0,6.0,0.0,6.0,64.0,56.0,18.0,0,2
626,205.0,51,9.34573456818,12.6194844095,14.7829268293,17.5609756098,0.0,25.0,8.0,0.0,4.0,37.0,17.0,3.0,16.0,45.0,53.0,7.0,0.0,22.0,28.0,0.0,0,4
627,272.0,45,10.1780422163,13.1654560117,13.6182598039,14.1838235294,1.0,58.0,41.0,0.0,23.0,61.0,11.0,0.0,7.0,20.0,47.0,0.0,0.0,40.0,34.0,0.0,0,5
628,208.5,43,9.1750942877,13.6920485149,16.6354916067,13.9536370903,0.0,44.0,45.0,0.0,0.0,3.0,44.0,5.0,0.0,37.0,44.0,8.0,0.0,38.0,2.0,0.0,0,7
629,321.0,39,10.7403419824,12.8256116667,16.0674974039,19.3151609553,0.0,29.0,13.0,0.0,3.0,46.0,10.0,0.0,8.0,54.0,32.0,16.0,0.0,33.0,38.0,27.0,1,6
630,204.0,43,9.88202709263,14.2229687246,15.0065359477,17.9166666667,3.0,50.0,10.0,0.0,11.0,17.0,22.0,0.0,0.0,21.0,12.0,0.0,0.0,51.0,64.0,15.0,0,2
631,432.5,33,12.3761499052,12.9420449536,14.5456647399,15.1144508671,9.0,55.0,28.0,0.0,16.0,33.0,26.0,7.0,12.0,28.0,35.0,6.0,0.0,50.0,30.0,0.0,1,0
632,239.0,45,10.8688456966,13.9499958799,15.3193863319,14.8124128312,6.0,50.0,37.0,0.0,13.0,52.0,34.0,0.0,0.0,0.0,33.0,12.0,0.0,46.0,38.0,2.0,0,5
633,230.0,65,9.52031609095,13.1714162755,16.5782608696,14.1855072464,2.0,38.0,55.0,2.0,0.0,21.0,44.0,0.0,0.0,34.0,54.0,7.0,0.0,40.0,3.0,0.0,0,7
634,290.5,39,11.077753831,14.4005885275,18.3126792886,13.5232358003,0.0,41.0,60.0,31.0,0.0,12.0,45.0,16.0,0.0,31.0,63.0,8.0,0.0,40.0,14.0,0.0,0,7
635,286.5,46,11.9284861809,13.535174093,16.0971495055,12.7737056428,9.0,50.0,35.0,0.0,12.0,32.0,53.0,6.0,0.0,0.0,24.0,18.0,0.0,25.0,45.0,6.0,1,9
636,323.5,30,10.9331916432,13.0854739671,15.170015456,18.4842864503,0.0,51.0,1.0,0.0,0.0,58.0,9.0,0.0,0.0,64.0,64.0,17.0,0.0,51.0,56.0,7.0,0,6
637,273.5,44,10.715508588,14.8949081954,15.2949421085,14.169408897,9.0,55.0,43.0,15.0,18.0,52.0,20.0,0.0,0.0,9.0,49.0,2.0,0.0,36.0,52.0,4.0,0,5
638,462.5,43,12.2279590544,13.2612902021,15.5455855856,16.0317117117,9.0,52.0,38.0,0.0,15.0,45.0,32.0,5.0,9.0,34.0,20.0,21.0,0.0,44.0,59.0,10.0,1,0
639,265.0,39,9.74148785451,14.3979282254,14.3905660377,17.0855345912,5.0,59.0,10.0,0.0,23.0,32.0,26.0,0.0,3.0,23.0,26.0,0.0,0.0,51.0,64.0,17.0,0,2
640,290.5,34,11.4574465639,12.2968970486,16.2180149168,13.2076878944,0.0,38.0,30.0,0.0,3.0,24.0,32.0,6.0,1.0,29.0,40.0,11.0,0.0,18.0,38.0,3.0,1,9
641,404.0,39,11.2971379845,14.5497785861,16.5589933993,15.3551980198,3.0,41.0,54.0,9.0,4.0,39.0,41.0,2.0,0.0,37.0,38.0,8.0,0.0,33.0,41.0,10.0,2,8
642,314.5,38,10.7445357695,13.6976193357,15.7339692634,15.8118706942,0.0,23.0,55.0,0.0,3.0,53.0,48.0,0.0,5.0,51.0,45.0,0.0,0.0,34.0,58.0,0.0,0,1
643,325.0,48,11.0300897878,13.1300967112,15.6887179487,17.6758974359,0.0,27.0,34.0,0.0,8.0,56.0,11.0,0.0,4.0,46.0,33.0,13.0,0.0,26.0,47.0,12.0,1,6
644,221.0,43,9.02804011144,15.782218076,16.6357466063,19.0859728507,0.0,44.0,4.0,0.0,0.0,47.0,13.0,0.0,0.0,7.0,34.0,0.0,0.0,43.0,62.0,45.0,0,1
645,306.5,53,10.8133458951,14.3045523675,17.284937466,14.1685698749,0.0,59.0,49.0,3.0,0.0,28.0,52.0,5.0,0.0,11.0,43.0,12.0,2.0,43.0,50.0,9.0,0,3
646,246.0,52,9.50040740073,14.2945140993,18.4288617886,14.5535230352,0.0,48.0,54.0,7.0,0.0,6.0,39.0,9.0,0.0,29.0,51.0,6.0,0.0,22.0,47.0,15.0,0,3
647,275.0,42,9.97437166009,16.4469636309,15.2739393939,18.2163636364,0.0,46.0,0.0,0.0,20.0,63.0,16.0,0.0,0.0,22.0,31.0,0.0,0.0,49.0,61.0,49.0,0,1
648,203.0,49,9.05632811331,14.2608913007,14.3390804598,16.4704433498,4.0,55.0,15.0,0.0,7.0,23.0,32.0,0.0,0.0,11.0,23.0,0.0,0.0,56.0,46.0,10.0,0,2
649,230.5,38,9.70176573565,13.0361415883,13.8994938539,15.2501807664,0.0,41.0,28.0,0.0,0.0,49.0,21.0,0.0,0.0,54.0,21.0,0.0,0.0,46.0,19.0,0.0,0,1
650,292.5,37,10.5636990336,12.0594851499,14.1253561254,19.5874643875,0.0,45.0,0.0,0.0,5.0,43.0,0.0,0.0,12.0,58.0,53.0,8.0,4.0,57.0,64.0,5.0,0,6
651,277.0,47,10.8660487115,14.0007890686,15.3519855596,15.9097472924,4.0,57.0,31.0,0.0,11.0,39.0,41.0,0.0,0.0,4.0,44.0,0.0,3.0,56.0,58.0,8.0,0,2
652,244.0,54,9.25643229426,13.097627366,17.4863387978,13.7137978142,0.0,36.0,56.0,19.0,0.0,5.0,46.0,2.0,0.0,44.0,53.0,11.0,0.0,35.0,7.0,0.0,0,7
653,298.5,42,11.0372740077,14.0786416146,16.1998883305,14.9748743719,5.0,51.0,28.0,0.0,2.0,42.0,58.0,0.0,0.0,0.0,27.0,11.0,4.0,48.0,52.0,17.0,1,9
654,259.0,36,10.6430566858,12.7418034116,15.6396396396,18.4157014157,0.0,31.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,55.0,43.0,3.0,0.0,28.0,47.0,6.0,1,6
655,219.5,47,9.16157751863,13.7274360932,16.8800303721,14.3735763098,0.0,35.0,58.0,10.0,0.0,0.0,35.0,0.0,0.0,49.0,55.0,2.0,0.0,34.0,9.0,0.0,0,7
656,254.0,44,9.60152117209,13.8694161541,16.9632545932,14.8103674541,0.0,1.0,56.0,19.0,4.0,51.0,37.0,0.0,1.0,35.0,45.0,0.0,0.0,5.0,55.0,0.0,0,1
657,258.5,42,10.7576262346,13.2823722693,14.9271437782,18.388136686,0.0,34.0,37.0,0.0,9.0,34.0,0.0,0.0,9.0,45.0,35.0,1.0,0.0,38.0,52.0,16.0,1,6
658,206.5,57,10.2711918446,14.1752505368,14.9459241324,14.215496368,0.0,49.0,40.0,6.0,6.0,55.0,13.0,0.0,0.0,1.0,37.0,0.0,0.0,44.0,35.0,0.0,0,5
659,279.5,40,10.190613329,13.7898747236,14.8252832439,14.2581991652,3.0,54.0,44.0,7.0,22.0,62.0,21.0,0.0,1.0,3.0,50.0,1.0,0.0,42.0,46.0,0.0,0,5
660,230.0,46,10.1320521406,13.8259815309,15.9956521739,15.0137681159,0.0,57.0,36.0,0.0,8.0,52.0,27.0,0.0,0.0,2.0,36.0,11.0,0.0,31.0,50.0,8.0,0,5
661,288.0,39,10.119752745,12.9908011626,17.2471064815,16.46875,0.0,2.0,53.0,0.0,0.0,33.0,46.0,3.0,13.0,55.0,63.0,16.0,0.0,0.0,55.0,6.0,0,4
662,221.5,47,10.1685744867,14.3292911746,14.4612490594,17.5914221219,5.0,59.0,6.0,0.0,9.0,27.0,20.0,0.0,0.0,24.0,16.0,0.0,1.0,49.0,64.0,10.0,0,2
663,188.0,53,9.86841490509,13.4313134848,18.8413120567,12.9326241135,0.0,25.0,47.0,25.0,0.0,4.0,32.0,13.0,0.0,24.0,46.0,9.0,0.0,30.0,3.0,0.0,0,7
664,219.0,39,9.33041967155,12.5998101488,14.8789954338,16.5144596651,0.0,22.0,37.0,0.0,0.0,44.0,22.0,0.0,0.0,54.0,7.0,0.0,0.0,31.0,55.0,0.0,0,6
665,281.0,46,10.6816784845,13.1363010727,15.5504151839,18.3285883749,0.0,33.0,31.0,0.0,0.0,56.0,2.0,0.0,1.0,58.0,34.0,1.0,0.0,35.0,64.0,32.0,0,6
666,258.0,54,9.50148985083,15.0351422238,16.3184754522,12.7894056848,0.0,53.0,60.0,15.0,0.0,10.0,56.0,12.0,0.0,52.0,27.0,2.0,0.0,46.0,0.0,0.0,0,7
667,332.5,39,10.602173724,12.2773898407,15.7263157895,16.2726817043,0.0,17.0,37.0,0.0,3.0,56.0,52.0,2.0,16.0,53.0,64.0,14.0,0.0,11.0,49.0,0.0,0,4
668,277.5,46,10.3190798534,12.2285508905,18.1771771772,11.018018018,0.0,21.0,37.0,37.0,1.0,47.0,51.0,18.0,0.0,1.0,34.0,0.0,0.0,7.0,28.0,0.0,1,9
669,216.5,76,10.7448832603,13.8426160114,15.8013856813,14.1855273287,0.0,37.0,41.0,16.0,8.0,44.0,34.0,0.0,1.0,8.0,26.0,10.0,7.0,38.0,32.0,1.0,0,5
670,299.5,62,9.38279001455,12.9887300713,14.6516416249,16.9276572065,0.0,38.0,14.0,0.0,5.0,38.0,48.0,0.0,28.0,60.0,62.0,10.0,1.0,39.0,23.0,0.0,0,4
671,224.5,51,9.49812302072,14.4916040486,17.8708240535,12.4432071269,0.0,28.0,49.0,30.0,0.0,26.0,49.0,19.0,0.0,26.0,30.0,0.0,0.0,36.0,1.0,0.0,0,7
672,283.0,31,9.79508317618,12.8160904576,14.1195524146,17.0288574794,0.0,44.0,40.0,15.0,1.0,37.0,3.0,0.0,12.0,36.0,38.0,0.0,4.0,43.0,30.0,0.0,0,5
673,253.0,44,10.5045660509,14.7366442822,16.9953886693,16.3866930171,2.0,58.0,22.0,0.0,0.0,22.0,47.0,0.0,0.0,12.0,36.0,13.0,0.0,46.0,51.0,20.0,0,3
674,420.5,40,11.6752228913,13.5007529084,16.0051525961,15.0340864051,4.0,33.0,44.0,6.0,11.0,52.0,55.0,0.0,0.0,39.0,20.0,14.0,0.0,35.0,39.0,2.0,2,8
675,257.5,50,9.59891596358,15.7718898932,15.0258899676,16.9236245955,10.0,58.0,29.0,0.0,4.0,9.0,42.0,0.0,0.0,26.0,22.0,0.0,6.0,63.0,52.0,22.0,0,2
676,252.5,49,9.16213256109,14.4285504212,16.3069306931,17.2514851485,0.0,51.0,17.0,0.0,0.0,43.0,34.0,0.0,0.0,2.0,42.0,3.0,0.0,52.0,48.0,26.0,0,2
677,268.5,50,9.25006640928,12.9769562662,16.4761018001,15.0912476723,0.0,34.0,21.0,0.0,7.0,59.0,43.0,23.0,1.0,19.0,55.0,6.0,0.0,20.0,40.0,0.0,0,4
678,195.5,26,9.45747317404,11.9911997037,14.4288150043,14.6018755328,0.0,37.0,28.0,0.0,0.0,41.0,22.0,0.0,0.0,43.0,21.0,0.0,0.0,34.0,14.0,0.0,0,1
679,433.0,36,12.3079382218,13.1161024977,15.4553502694,15.4630484988,2.0,52.0,44.0,0.0,8.0,41.0,11.0,10.0,5.0,32.0,24.0,14.0,1.0,55.0,41.0,0.0,1,0
680,346.5,39,9.45273967773,13.467567264,14.8956228956,15.0134680135,0.0,38.0,58.0,4.0,13.0,48.0,34.0,0.0,0.0,61.0,23.0,0.0,0.0,38.0,63.0,2.0,0,8
681,239.0,34,10.3570583615,13.3288245646,13.3709902371,15.9051603905,0.0,36.0,48.0,0.0,6.0,50.0,1.0,0.0,8.0,56.0,9.0,0.0,1.0,41.0,43.0,0.0,0,6
682,223.5,52,9.67699977197,12.9756875046,18.8791946309,12.0201342282,0.0,33.0,57.0,41.0,0.0,4.0,35.0,19.0,0.0,22.0,42.0,3.0,0.0,33.0,7.0,0.0,0,7
683,253.5,47,10.818445285,14.3171013168,19.1755424063,13.1906640368,2.0,49.0,56.0,30.0,1.0,2.0,46.0,12.0,0.0,0.0,44.0,16.0,0.0,30.0,42.0,1.0,0,3
684,274.0,58,9.3202681808,14.5099738302,16.6770072993,14.7822384428,10.0,58.0,47.0,0.0,11.0,21.0,46.0,0.0,0.0,8.0,40.0,14.0,0.0,42.0,48.0,20.0,0,3
685,208.5,50,10.2608431213,15.268397208,15.1486810552,17.9440447642,4.0,54.0,9.0,0.0,2.0,27.0,18.0,0.0,0.0,30.0,6.0,0.0,0.0,53.0,48.0,29.0,0,2
686,366.0,45,11.5322786676,13.4281446469,15.7531876138,14.4945355191,7.0,54.0,29.0,0.0,20.0,48.0,62.0,7.0,2.0,29.0,45.0,20.0,0.0,34.0,47.0,8.0,1,9
687,242.0,52,9.77077583501,12.5964624914,13.5096418733,15.4807162534,1.0,45.0,34.0,0.0,10.0,56.0,7.0,0.0,3.0,33.0,34.0,0.0,0.0,50.0,33.0,0.0,0,5
688,245.0,53,9.73293679246,13.7505151954,15.3585034014,15.0244897959,0.0,49.0,48.0,4.0,10.0,51.0,5.0,0.0,1.0,17.0,46.0,4.0,0.0,39.0,50.0,4.0,0,5
689,303.0,46,10.6231840629,13.7446338914,17.0660066007,14.9691969197,0.0,17.0,61.0,4.0,6.0,55.0,56.0,0.0,5.0,21.0,61.0,2.0,0.0,10.0,64.0,3.0,0,1
690,261.0,41,9.56004325514,11.578044128,16.6085568327,12.8135376756,0.0,16.0,46.0,4.0,6.0,41.0,45.0,7.0,0.0,17.0,40.0,2.0,0.0,8.0,32.0,0.0,1,4
691,239.5,34,10.2138076264,12.6681328347,18.1670146138,14.7724425887,0.0,0.0,46.0,8.0,0.0,36.0,64.0,2.0,6.0,25.0,57.0,1.0,0.0,0.0,42.0,4.0,0,1
692,262.0,43,10.922244395,12.9619100997,14.2945292621,17.9077608142,0.0,37.0,25.0,0.0,3.0,50.0,0.0,0.0,5.0,61.0,36.0,0.0,0.0,37.0,62.0,3.0,0,6
693,214.0,55,10.4200683345,13.7118084817,15.7624610592,14.1401869159,2.0,49.0,34.0,6.0,10.0,44.0,40.0,6.0,0.0,0.0,18.0,15.0,0.0,42.0,36.0,0.0,0,5
694,446.5,32,12.4032695236,13.1634225615,15.8969764838,16.6461366181,0.0,43.0,22.0,2.0,6.0,23.0,42.0,11.0,9.0,16.0,21.0,20.0,1.0,35.0,40.0,10.0,1,0
695,427.0,35,12.083204077,13.4137687215,15.4574551132,17.206479313,1.0,46.0,6.0,0.0,10.0,24.0,47.0,12.0,15.0,17.0,8.0,17.0,0.0,46.0,51.0,7.0,1,0
696,283.5,41,9.87711659218,14.9533615264,13.8771310994,17.2439741329,7.0,62.0,24.0,0.0,5.0,31.0,24.0,0.0,1.0,48.0,7.0,0.0,13.0,64.0,64.0,11.0,0,2
697,225.0,48,10.0135744945,13.6108449143,18.8674074074,13.0814814815,0.0,19.0,51.0,40.0,0.0,4.0,36.0,13.0,0.0,38.0,48.0,5.0,0.0,27.0,10.0,0.0,0,7
698,343.0,41,11.0658994558,13.4189521009,14.9825072886,19.0364431487,1.0,47.0,2.0,0.0,18.0,32.0,10.0,0.0,14.0,61.0,37.0,21.0,1.0,50.0,43.0,16.0,1,6
699,310.0,42,10.1574907932,13.8810173209,14.9612903226,18.6290322581,1.0,49.0,27.0,0.0,15.0,31.0,0.0,0.0,14.0,51.0,43.0,10.0,0.0,47.0,41.0,25.0,1,6
700,192.0,24,10.3068324145,12.6843280489,14.2387152778,14.1588541667,0.0,32.0,27.0,0.0,3.0,55.0,24.0,0.0,0.0,32.0,20.0,0.0,0.0,29.0,19.0,0.0,0,1
701,264.5,52,9.49454886821,14.4391464307,15.224952741,15.8197857593,4.0,56.0,44.0,0.0,7.0,14.0,44.0,0.0,0.0,31.0,19.0,0.0,0.0,59.0,55.0,8.0,0,2
702,209.0,68,9.29942240461,13.2284479114,16.3899521531,13.1100478469,0.0,40.0,8.0,22.0,7.0,50.0,41.0,17.0,0.0,13.0,39.0,1.0,0.0,27.0,5.0,0.0,0,4
703,282.0,59,10.1633774111,14.2164791324,17.1388888889,13.4007092199,4.0,52.0,51.0,23.0,1.0,6.0,40.0,18.0,2.0,52.0,51.0,12.0,0.0,39.0,6.0,0.0,0,7
704,337.5,44,10.6998254335,13.463403563,15.3767901235,15.0301234568,0.0,45.0,50.0,0.0,0.0,60.0,52.0,0.0,2.0,56.0,47.0,0.0,0.0,36.0,47.0,2.0,0,1
705,336.0,55,11.2695393823,14.0825766519,16.3541666667,13.6845238095,10.0,47.0,39.0,0.0,16.0,47.0,57.0,14.0,0.0,5.0,12.0,30.0,2.0,42.0,40.0,23.0,1,9
706,425.0,37,12.2402144333,12.7732342997,15.3678431373,14.6415686275,3.0,48.0,62.0,2.0,8.0,34.0,24.0,10.0,9.0,34.0,32.0,3.0,0.0,48.0,33.0,0.0,1,0
